	SRR1033183	SRR1033010	SRR1033028	SRR1033278	SRR1032973	SRR1033090	SRR1032957	SRR1032941	SRR1032971	SRR1032970	SRR1032912	SRR1032968	SRR1033161	SRR1032965	SRR1032988	SRR1032930	SRR1032972	SRR1032964	SRR1032981	SRR1032924	SRR1033277	SRR1033275	SRR1032927	SRR1032929	SRR1032951	SRR1032953	SRR1033257	SRR1032919	SRR1032985	SRR1032958	SRR1032945	SRR1032989	SRR1032916	SRR1032966	SRR1032969	SRR1032963	SRR1033077	SRR1032997	SRR1032984	SRR1032910	SRR1032980	SRR1032960	SRR1033043	SRR1032952	SRR1033214	SRR1032940	SRR1032947	SRR1032974	SRR1032946	SRR1032915	SRR1033264	SRR1033148	SRR1033134	SRR1033009	SRR1032956	SRR1032938	SRR1033157	SRR1032967	SRR1032944	SRR1032978	SRR1033002	SRR1032961	SRR1033067	SRR1033044	SRR1033051	SRR1033012	SRR1033222	SRR1033034	SRR1033087	SRR1033049	SRR1033078	SRR1033008	SRR1033176	SRR1033041	SRR1033246	SRR1033082	SRR1033050	SRR1033052	SRR1033115	SRR1033253	SRR1033022	SRR1033154	SRR1033193	SRR1033281	SRR1033036	SRR1033162	SRR1033273	SRR1033066	SRR1033042	SRR1033181	SRR1032950	SRR1033144	SRR1033037	SRR1033185	SRR1033197	SRR1033191	SRR1033057	SRR1033114	SRR1033105	SRR1033180	SRR1033119	SRR1033065	SRR1033111	SRR1033123	SRR1033031	SRR1033103	SRR1033138	SRR1033109	SRR1033025	SRR1033092	SRR1033170	SRR1033207	SRR1033136	SRR1033126	SRR1033254	SRR1033219	SRR1033128	SRR1033023	SRR1033020	SRR1033146	SRR1033038	SRR1033131	SRR1033190	SRR1033081	SRR1033166	SRR1033251	SRR1032992	SRR1032922	SRR1032998	SRR1033186	SRR1033182	SRR1033005	SRR1033266	SRR1033152	SRR1033192	SRR1033150	SRR1033001	SRR1033040	SRR1033060	SRR1033184	SRR1032994	SRR1033075	SRR1033139	SRR1032928	SRR1032962	SRR1033237	SRR1033171	SRR1033153	SRR1033196	SRR1033132	SRR1033069	SRR1033125	SRR1032976	SRR1032939	SRR1033048	SRR1033094	SRR1033147	SRR1033006	SRR1033141	SRR1033163	SRR1033130	SRR1033076	SRR1033209	SRR1033269	SRR1032990	SRR1033032	SRR1033151	SRR1033046	SRR1033226	SRR1033274	SRR1033018	SRR1033072	SRR1033164	SRR1033113	SRR1033089	SRR1033174	SRR1033280	SRR1033054	SRR1033015	SRR1033096	SRR1033070	SRR1033064	SRR1033091	SRR1033110	SRR1033085	SRR1033234	SRR1033068	SRR1033098	SRR1032936	SRR1033255	SRR1033062	SRR1033101	SRR1033019	SRR1033073	SRR1033168	SRR1033145	SRR1033045	SRR1033140	SRR1033160	SRR1033055	SRR1033080	SRR1033241	SRR1033083	SRR1033158	SRR1033121	SRR1033088	SRR1033135	SRR1033013	SRR1033026	SRR1033030	SRR1033189	SRR1033024	SRR1033208	SRR1033116	SRR1033172	SRR1033270	SRR1033240	SRR1033155	SRR1033058	SRR1033225	SRR1033212	SRR1033215	SRR1033129	SRR1033210	SRR1033149	SRR1033127	SRR1033107	SRR1033079	SRR1033261	SRR1033104	SRR1033117
SLC25A26_9								1.0				1.0	1.0			1.0		1.0													1.0	1.0		1.0	0.86				1.0			1.0								1.0				1.0															1.0									1.0				1.0			1.0			0.009174311926605505									1.0			1.0					0.0		1.0			1.0			1.0							1.0		1.0				1.0			1.0															1.0			1.0							1.0								1.0	1.0					1.0	1.0			1.0	1.0			1.0					1.0																	1.0		1.0																														1.0	
SLC25A32_2																		1.0										1.0					0.9090909090909092																	1.0		1.0	1.0																		1.0					1.0							1.0				1.0							1.0											1.0																					1.0						1.0												1.0														1.0																		1.0																																																							
SLC25A36_nmdSE_1		0.0																						1.0									0.0																					0.0							0.0																								1.0																							0.0	0.0							0.0																																				0.0											0.0	0.0	0.8260869565217391																					1.0		1.0					0.0					1.0																																	
SLC25A36_nmdSE_2		0.0			1.0																			1.0									0.0																					0.0							0.0																																															0.0	0.0							0.0																																				0.0											0.0	0.0			1.0																										0.0																					1.0																	
SLC25A36_nmdSE_3		0.0																						1.0									0.0																					0.0							0.0		1.0																						1.0																							0.0	0.0							0.0																															1.0					0.0											0.0	0.0	0.68				1.0																			1.0					0.0					1.0																																	
SLC29A1_6		0.2825112107623318	0.0		0.7333333333333333					0.0	0.6923076923076923			0.3			1.0															0.6666666666666666			1.0																																																													0.0										0.0							1.0																			0.0										1.0																						1.0				0.0								0.0			1.0						0.5625			0.0			0.37777777777777777												0.0							1.0	1.0	0.1375		1.0					0.0					0.3584905660377358							
SLC2A8_4		1.0												0.9245283018867924												1.0			0.2835820895522388																											1.0																															1.0											1.0							1.0		0.0								1.0													1.0																					1.0		1.0																																																																																
SLC30A6_3	1.0															0.7333333333333333								1.0													1.0								1.0	1.0																					1.0												1.0				1.0									1.0																		1.0															1.0																																				1.0																		1.0						1.0																											0.0													1.0						
SLC30A6_8	1.0															0.7931034482758621								1.0										0.0			1.0								1.0	1.0																					1.0												1.0				1.0									1.0	1.0																																0.0											1.0																						1.0			1.0			1.0																					1.0																											1.0																			
SLC33A1_1													1.0																							1.0																			1.0							1.0								1.0								1.0						0.0																										1.0								1.0						1.0													1.0																	1.0											1.0			1.0																	1.0																													1.0									1.0				0.0				
SLC35A1_1							1.0					1.0								1.0					1.0					1.0									1.0	1.0				1.0					1.0					1.0						1.0			1.0									1.0			1.0	1.0								0.0									1.0		1.0					1.0		1.0										0.0		1.0						1.0		1.0				1.0			1.0						1.0																	1.0		1.0					1.0			1.0	1.0	1.0	1.0	1.0	0.0	1.0																	1.0	1.0			1.0	1.0					0.0																									1.0											
SLC35A3_2										0.0					1.0								1.0							0.0									1.0						1.0																																	1.0						1.0															1.0																																			1.0															1.0										1.0			1.0	1.0																			1.0																													1.0																				
SLC35B1_3											0.0						1.0		1.0	0.0					1.0			0.8709677419354839																			1.0		0.0			1.0																																																												1.0																																1.0								1.0									1.0				1.0			1.0										1.0											1.0																								1.0							0.627906976744186											
SLC35B1_4	0.0	0.0				0.0		0.0		0.0	0.0			0.0	0.05555555555555555		0.8723404255319149	0.0	1.0				0.0		0.44		0.0	0.32432432432432434		0.0				0.0			0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.2803347280334728	0.2222222222222222	0.0	0.14545454545454545		0.2	0.0				0.0			0.0	0.0		0.0	0.0	0.0				0.0	0.0				0.0							0.0			0.0						0.014492753623188406							0.0	0.0	0.0		0.0			0.0	0.0					0.0		0.7837837837837838	0.0					0.0										0.0	0.0			0.0			0.0	0.0								1.0				0.0		0.0		0.5932203389830508			0.0	0.0		0.0		0.0	0.6638655462184874				0.6940298507462687			0.06666666666666668					0.0		0.0			1.0											0.4492753623188406			0.0	0.0				0.0	0.0	0.0			0.0								0.0	0.0	0.08641975308641975		0.0	0.0		0.0			0.4945054945054945	0.0	0.0		0.0		0.0	0.0		0.0	0.0	
SLC35B1_5																	1.0											1.0																			1.0			1.0																															0.0																															1.0												0.0																												1.0									1.0				1.0																		0.0																														1.0																		
SLC35B2_2		0.0								1.0																				1.0						1.0																	1.0																			1.0													1.0																					1.0						1.0																																							1.0										1.0							1.0															1.0																																									1.0							
SLC35B3_1	0.0					1.0											1.0														0.8095238095238095			1.0						0.0				1.0				1.0				1.0				1.0					0.0							1.0			1.0				1.0		1.0							1.0			0.0						1.0					1.0	1.0		1.0		1.0									1.0	1.0	1.0		1.0							1.0		1.0					1.0				1.0				1.0																1.0							1.0		1.0	1.0	0.8686868686868687			1.0										1.0		1.0										1.0							1.0					0.25925925925925924						1.0								1.0	0.8181818181818182											0.0		1.0	
SLC35B3_2	1.0					1.0																						1.0			1.0			1.0				1.0		1.0				1.0				1.0				1.0				0.0					1.0	1.0					1.0	1.0			1.0	1.0			1.0		1.0							1.0			0.0			1.0			1.0					1.0	1.0		1.0		1.0	1.0								1.0	1.0	1.0		1.0							1.0	1.0	1.0					0.009174311926605505				1.0				1.0																1.0						1.0	1.0			1.0	1.0			1.0										1.0												1.0							1.0					1.0						1.0								0.0	1.0											0.0		1.0	
SLC35B3_3	1.0					1.0																						1.0						1.0				1.0		1.0				1.0				1.0				1.0									1.0	1.0					1.0	1.0			1.0	1.0					1.0							1.0						1.0									1.0		1.0		1.0	1.0									1.0	1.0		0.12727272727272726							1.0	1.0	1.0									1.0				1.0																1.0									0.0	1.0	0.7916666666666666			1.0								1.0		1.0		0.0										1.0												1.0																													
SLC35B3_5	1.0					1.0																						1.0									1.0											1.0				1.0				1.0					1.0							1.0			1.0						1.0							1.0			1.0					1.0	1.0						1.0		1.0		1.0	1.0										1.0		0.0							1.0		1.0					1.0								1.0							1.0					1.0				1.0							1.0		0.0	1.0	0.8245614035087719			1.0										1.0		0.0										1.0							1.0					1.0						1.0								1.0												1.0		1.0	
SLC35D2_4													1.0												1.0																														1.0		1.0					1.0					1.0							1.0								1.0																								1.0									1.0																	1.0																			1.0									1.0				1.0	1.0												1.0													1.0																									1.0																
SLC35F5_3																												1.0									1.0			1.0															1.0		1.0			1.0		0.0		1.0																										1.0				1.0										1.0									1.0	1.0				1.0																	1.0	1.0						1.0																											0.0		1.0		1.0				1.0					1.0							1.0									1.0									0.5714285714285714							1.0												1.0					
SLC35F6_1																																	1.0				1.0														1.0	1.0	1.0																									1.0																1.0												1.0			0.0		1.0	1.0							1.0				1.0																							1.0		1.0																																												1.0																																							
SLC35F6_3																																	0.05882352941176471				1.0														1.0																											1.0																1.0												0.0					0.0	1.0							1.0				0.0																							1.0		1.0																																	1.0					1.0						1.0																																							
SLC37A3_7																					1.0	1.0					1.0			1.0															1.0			1.0																						1.0														0.0								1.0	1.0								0.0												1.0								1.0								1.0		1.0																	1.0																																																											1.0																								
SLC37A4_4																1.0			1.0			1.0			1.0							1.0				0.0													0.0																																																													1.0																							1.0																																1.0						1.0																																																												0.0
SLC38A1_5	0.0	0.0			0.0				0.0				0.0						1.0						0.0	0.0	0.12087912087912088		0.0		0.4246575342465753	0.0		0.2727272727272727							1.0				0.0				0.0			0.7647058823529411	0.0																				0.0	0.0		0.0		1.0	0.0				0.0				0.0					0.0			0.0		0.0			0.0			0.0				0.0		0.0		0.0				0.0													0.0			0.0	0.0					0.40540540540540543		0.5652173913043478								0.0		0.0		1.0			0.0					0.0					0.0	0.0															0.0	0.0					0.0	0.0		0.0							0.0			0.0			0.0						0.0				0.0														0.0					
SLC38A2_1		1.0	1.0	1.0	1.0	1.0	1.0	0.6335877862595419	0.7878787878787878	1.0	0.6091954022988506	1.0	0.9404761904761904	1.0	0.8698224852071006	1.0	1.0	1.0	1.0	0.8947368421052632	1.0	0.9565217391304348	0.8536585365853658	0.9431818181818182	1.0	0.9153846153846154	0.8333333333333334	0.8823529411764706	0.7808219178082192	1.0		1.0	1.0	0.9662921348314608	1.0	0.9693486590038314	0.8461538461538461	0.8269230769230769	1.0	1.0	1.0	1.0	0.9800995024875622	0.9655172413793104	1.0	1.0	1.0	1.0	0.9172413793103448	0.9569230769230768	1.0	0.9748427672955976	1.0	1.0	1.0	1.0	1.0		0.972972972972973	1.0	0.940677966101695	1.0	1.0	1.0	1.0	0.7317073170731707	0.8415841584158416	1.0	1.0	1.0	0.92	1.0	0.9508196721311476	1.0	0.9755102040816328	1.0	1.0	1.0	0.9813084112149532	1.0	1.0	1.0	1.0	1.0	0.8300653594771242	1.0	1.0	1.0	0.9708029197080292		0.900355871886121	0.9375	1.0	0.78125	1.0	0.9314285714285714	1.0	1.0	1.0	1.0	0.8947368421052632	0.7540603248259861	0.8931297709923665	0.7725118483412322		0.9857142857142858	0.9829059829059827	1.0	0.8257575757575758	1.0	0.9074074074074074	1.0	0.8250591016548463	1.0	1.0	1.0	0.8709677419354839	1.0	0.8507462686567164	1.0	0.8888888888888888	0.8853503184713376	1.0	1.0	1.0	1.0	1.0	0.9389312977099236	1.0	1.0	0.3469387755102041	1.0	0.9896907216494846	0.36585365853658536	0.9477124183006536	1.0	1.0	1.0	1.0	1.0	0.9607843137254902	0.925925925925926	1.0	0.8840579710144928		0.8461538461538461	1.0	1.0	1.0	0.6	1.0	1.0	0.88	1.0	0.9310344827586208	1.0		1.0	1.0	0.7826086956521741	1.0	1.0	0.9117647058823528	0.986842105263158	1.0	0.6190476190476191	0.9240506329113924	1.0	1.0		0.9141104294478528			0.0	1.0	1.0	1.0	0.8421052631578947	0.3698630136986301	0.8846153846153846	0.8943089430894309	1.0	0.8146341463414634	1.0	1.0	0.9316239316239316		1.0	1.0	1.0		1.0	1.0	1.0	1.0	0.9322033898305084	1.0	1.0	1.0		1.0	0.9111111111111112	0.9649122807017544		1.0	1.0	1.0	1.0	1.0			1.0	1.0	1.0	0.8246575342465754	1.0				1.0	0.6666666666666666								1.0		
SLC38A4_1									0.0																			0.0			0.0			0.0		1.0							0.0				0.0			0.0														0.0																											0.0																										0.0												0.008547008547008548								0.0							0.0										0.0						0.0		0.5384615384615384		0.0																	0.0														0.0										0.0																										
SLC38A4_2							0.8636363636363636		0.0																			0.0			0.0			0.0				1.0					0.0				0.0			0.0														0.0																											0.08695652173913042																										0.0												0.27044025157232704								0.0							0.0						1.0				0.3170731707317073						0.5395683453237411			0.6923076923076923	0.008547008547008548																	0.6111111111111112	1.0													0.0			0.9583333333333334							0.21428571428571427																										
SLC38A6_5		0.0															1.0					0.7777777777777778												1.0			0.0																					0.0							0.05263157894736842													0.0							0.09090909090909093	0.0									1.0									1.0			0.0		1.0				1.0			0.0															0.0			0.047619047619047616				1.0	0.12359550561797752														1.0	0.3488372093023256	1.0																			0.0			1.0															0.0								1.0			0.4074074074074074																												1.0
SLC38A6_8		1.0	1.0										1.0				0.6923076923076923					1.0							1.0	1.0				1.0			1.0	1.0											1.0			1.0		1.0		1.0	1.0	1.0							1.0		1.0									1.0		1.0		1.0			1.0		1.0								1.0		1.0									1.0					1.0							1.0						1.0															1.0		1.0		1.0	1.0									1.0	1.0	1.0	1.0	1.0							1.0													1.0		1.0		0.0											1.0		1.0								1.0			1.0										1.0												0.0	1.0					1.0
SLC38A6_nmdSE_1		0.0	0.0						0.0							1.0	0.0					0.0							0.0	0.0				0.0				0.0											0.0			0.0	0.0			0.0		1.0							0.0		0.0			0.0				0.0		0.0		0.0	0.0	1.0			0.0	0.0	0.0										0.0									0.0					0.0							0.0						0.0									0.0								0.0		0.0	0.0						0.028571428571428567			0.0		0.0	0.0	0.0							0.0				0.06451612903225806			0.0								0.0		0.0											0.0		0.0								0.0			0.2233009708737864				0.0			1.0			0.0		0.0										0.0	0.0		0.0			
SLC38A6_nmdSE_2		0.0	0.0						1.0							1.0	0.0												0.0	0.3043478260869565				0.0			0.0	0.0											0.0			0.0	1.0	0.0	0.0	0.0		0.0							0.0		0.5384615384615384									0.9784946236559141		0.0		1.0		1.0	0.020408163265306117		0.0										0.0									0.0					0.0							0.0																					0.0		0.0		0.0	1.0						1.0			0.0		0.0	0.0	0.0							0.0															0.0		0.0													0.0								0.0			0.21348314606741567										0.0												0.0	0.0					
SLC38A6_nmdSE_3		0.0															0.0					0.4871794871794872							0.15942028985507245					0.0			0.0			0.0										0.0		0.0		0.0		0.0		0.0							0.0											0.0		0.0					0.0		0.0										0.0									0.0			0.0		0.0				0.0			0.0						0.4666666666666667									0.8095238095238095			0.0			0.0		0.0		0.0	0.0											0.0	0.0	0.0																			0.0					0.0													0.0								0.0			0.0																						0.0						0.0
SLC38A6_nmdSE_4		0.0															0.0					0.6226415094339622							0.0					0.0			0.0			0.0										0.0		0.0		0.0		0.0		0.0							0.0			1.0								0.0		0.0					0.0		0.0										0.0									0.0			0.0		0.0				0.0			0.0						0.6190476190476191									0.8095238095238095			0.0			0.0		0.0		0.0	0.0											0.0	0.0	0.0																			0.0					0.0													0.0								0.0			0.0																						0.0	1.0					0.0
SLC38A9_11															1.0		1.0														1.0		1.0																											1.0																							1.0							1.0					1.0				1.0																							0.05882352941176471			1.0	1.0		1.0					1.0							1.0											1.0																																																								1.0																								
SLC38A9_12															1.0																1.0		1.0																																																		1.0												1.0																														1.0	1.0							1.0							1.0		0.0									1.0																																			1.0																					1.0																								
SLC38A9_14															1.0		1.0																1.0																												1.0																						1.0												1.0				1.0																							1.0			1.0	1.0							1.0							1.0		0.0									1.0																																																								1.0																								
SLC38A9_2			1.0												1.0		1.0														1.0		1.0	1.0																											1.0																			1.0			1.0							1.0					1.0				1.0																							1.0			1.0	1.0		1.0					1.0							1.0																															1.0															1.0			0.0																		1.0																								
SLC38A9_5															1.0		1.0														1.0		1.0																											1.0																							1.0							1.0					0.9111111111111112				1.0																							1.0			1.0	1.0		1.0					1.0							1.0											1.0																																			0.0																					1.0																								
SLC39A4_1		0.0			1.0	0.0																			1.0	1.0										0.16216216216216214						1.0		1.0			0.0			1.0								1.0		1.0							1.0					1.0						1.0					1.0										1.0	1.0														1.0				1.0						1.0									1.0	0.9923076923076924											1.0			1.0		1.0		1.0								1.0		1.0					1.0				1.0																							1.0																								0.0		0.4871794871794872																	
SLC39A9_3		1.0																																																			1.0																												1.0									0.0					1.0	0.0							1.0						1.0																			1.0																							0.0			1.0															1.0		1.0														1.0				1.0						1.0				1.0																									1.0							
SLC41A3_3	0.0													1.0			1.0							1.0	1.0							1.0								1.0											0.0																	1.0												0.0																			1.0					0.0			1.0									1.0	1.0						0.0								1.0								1.0								1.0																																																																		1.0	1.0																	
SLC4A7_2												1.0				1.0		1.0				0.0	1.0					1.0								1.0							1.0								0.0																								0.5087719298245614															1.0	1.0															0.01694915254237288	1.0						1.0	1.0																	0.0				0.7397260273972602		1.0							1.0			1.0	1.0				1.0					1.0							1.0												1.0					1.0	1.0				1.0	1.0				1.0					0.028571428571428567		1.0										1.0				1.0																	1.0	1.0	
SLC4A7_6				1.0							1.0		1.0			1.0		1.0	1.0																																		1.0											1.0									0.0										0.21739130434782608																					1.0									1.0		1.0																1.0				1.0																											1.0						1.0	1.0													1.0				1.0					1.0																																		1.0						
