BioSample	Experiment	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	age	source_name	Assay_Type	AvgSpotLen	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	cell_type	develpmental_stage
SAMN07278242	SRX2957152	2017-06-27	33	11	SRR5757038	SRS2314355	GSM2684626	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278241	SRX2957153	2017-06-27	134	47	SRR5757039	SRS2314357	GSM2684627	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278240	SRX2957154	2017-06-27	100	34	SRR5757040	SRS2314358	GSM2684628	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278239	SRX2957155	2017-06-27	125	43	SRR5757041	SRS2314356	GSM2684629	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278238	SRX2957156	2017-06-27	114	39	SRR5757042	SRS2314359	GSM2684630	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278237	SRX2957157	2017-06-27	126	43	SRR5757043	SRS2314360	GSM2684631	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278236	SRX2957158	2017-06-27	95	33	SRR5757044	SRS2314361	GSM2684632	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278235	SRX2957159	2017-06-27	142	48	SRR5757045	SRS2314362	GSM2684633	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278234	SRX2957160	2017-06-27	58	20	SRR5757046	SRS2314363	GSM2684634	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278233	SRX2957161	2017-06-27	149	52	SRR5757047	SRS2314364	GSM2684635	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278232	SRX2957162	2017-06-27	61	21	SRR5757048	SRS2314365	GSM2684636	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278231	SRX2957163	2017-06-27	96	33	SRR5757049	SRS2314366	GSM2684637	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278230	SRX2957164	2017-06-27	18	6	SRR5757050	SRS2314367	GSM2684638	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278229	SRX2957165	2017-06-27	173	59	SRR5757051	SRS2314368	GSM2684639	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278228	SRX2957166	2017-06-27	136	46	SRR5757052	SRS2314369	GSM2684640	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278227	SRX2957167	2017-06-27	102	35	SRR5757053	SRS2314370	GSM2684641	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278226	SRX2957168	2017-06-27	104	35	SRR5757054	SRS2314372	GSM2684642	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278225	SRX2957169	2017-06-27	99	34	SRR5757055	SRS2314371	GSM2684643	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278224	SRX2957170	2017-06-27	80	27	SRR5757056	SRS2314373	GSM2684644	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278144	SRX2957171	2017-06-27	83	28	SRR5757057	SRS2314374	GSM2684645	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278143	SRX2957172	2017-06-27	74	25	SRR5757058	SRS2314375	GSM2684646	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278142	SRX2957173	2017-06-27	173	60	SRR5757059	SRS2314376	GSM2684647	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278141	SRX2957174	2017-06-27	184	65	SRR5757060	SRS2314377	GSM2684648	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278279	SRX2957175	2017-06-27	125	44	SRR5757061	SRS2314378	GSM2684649	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278278	SRX2957176	2017-06-27	104	35	SRR5757062	SRS2314379	GSM2684650	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278277	SRX2957177	2017-06-27	92	34	SRR5757063	SRS2314380	GSM2684651	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278276	SRX2957178	2017-06-27	110	37	SRR5757064	SRS2314381	GSM2684652	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278275	SRX2957179	2017-06-27	85	29	SRR5757065	SRS2314383	GSM2684653	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278274	SRX2957180	2017-06-27	167	57	SRR5757066	SRS2314382	GSM2684654	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278273	SRX2957181	2017-06-27	153	54	SRR5757067	SRS2314384	GSM2684655	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278272	SRX2957182	2017-06-27	42	14	SRR5757068	SRS2314385	GSM2684656	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278271	SRX2957183	2017-06-27	106	36	SRR5757069	SRS2314386	GSM2684657	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278270	SRX2957184	2017-06-27	96	32	SRR5757070	SRS2314387	GSM2684658	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278269	SRX2957185	2017-06-27	94	32	SRR5757071	SRS2314388	GSM2684659	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278268	SRX2957186	2017-06-27	41	14	SRR5757072	SRS2314389	GSM2684660	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278267	SRX2957187	2017-06-27	325	114	SRR5757073	SRS2314390	GSM2684661	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278266	SRX2957188	2017-06-27	358	126	SRR5757074	SRS2314391	GSM2684662	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278265	SRX2957189	2017-06-27	252	89	SRR5757075	SRS2314392	GSM2684663	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278264	SRX2957190	2017-06-27	217	77	SRR5757076	SRS2314393	GSM2684664	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278263	SRX2957191	2017-06-27	295	104	SRR5757077	SRS2314394	GSM2684665	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278262	SRX2957192	2017-06-27	298	105	SRR5757078	SRS2314395	GSM2684666	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278261	SRX2957193	2017-06-27	288	104	SRR5757079	SRS2314396	GSM2684667	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278260	SRX2957194	2017-06-27	283	100	SRR5757080	SRS2314397	GSM2684668	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278259	SRX2957195	2017-06-27	265	93	SRR5757081	SRS2314398	GSM2684669	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278258	SRX2957196	2017-06-27	260	91	SRR5757082	SRS2314399	GSM2684670	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278257	SRX2957197	2017-06-27	270	96	SRR5757083	SRS2314400	GSM2684671	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278256	SRX2957198	2017-06-27	301	106	SRR5757084	SRS2314401	GSM2684672	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278255	SRX2957199	2017-06-27	180	63	SRR5757085	SRS2314402	GSM2684673	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278254	SRX2957200	2017-06-27	230	81	SRR5757086	SRS2314403	GSM2684674	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278552	SRX2957201	2017-06-27	204	72	SRR5757087	SRS2314404	GSM2684675	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278551	SRX2957202	2017-06-27	324	115	SRR5757088	SRS2314405	GSM2684676	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278550	SRX2957203	2017-06-27	314	111	SRR5757089	SRS2314406	GSM2684677	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278549	SRX2957204	2017-06-27	318	112	SRR5757090	SRS2314407	GSM2684678	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278548	SRX2957205	2017-06-27	268	95	SRR5757091	SRS2314408	GSM2684679	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278547	SRX2957206	2017-06-27	266	94	SRR5757092	SRS2314409	GSM2684680	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278546	SRX2957207	2017-06-27	298	105	SRR5757093	SRS2314410	GSM2684681	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278545	SRX2957208	2017-06-27	327	114	SRR5757094	SRS2314411	GSM2684682	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278634	SRX2957209	2017-06-27	257	91	SRR5757095	SRS2314412	GSM2684683	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278633	SRX2957210	2017-06-27	273	97	SRR5757096	SRS2314413	GSM2684684	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278632	SRX2957211	2017-06-27	202	71	SRR5757097	SRS2314414	GSM2684685	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278631	SRX2957212	2017-06-27	167	59	SRR5757098	SRS2314415	GSM2684686	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278630	SRX2957213	2017-06-27	237	84	SRR5757099	SRS2314416	GSM2684687	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278629	SRX2957214	2017-06-27	124	44	SRR5757100	SRS2314417	GSM2684688	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278628	SRX2957215	2017-06-27	187	66	SRR5757101	SRS2314418	GSM2684689	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278627	SRX2957216	2017-06-27	179	63	SRR5757102	SRS2314419	GSM2684690	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278626	SRX2957217	2017-06-27	81	28	SRR5757103	SRS2314422	GSM2684691	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278625	SRX2957218	2017-06-27	262	93	SRR5757104	SRS2314421	GSM2684692	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278624	SRX2957219	2017-06-27	213	76	SRR5757105	SRS2314420	GSM2684693	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278623	SRX2957220	2017-06-27	230	82	SRR5757106	SRS2314423	GSM2684694	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278622	SRX2957221	2017-06-27	203	71	SRR5757107	SRS2314424	GSM2684695	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278621	SRX2957222	2017-06-27	242	85	SRR5757108	SRS2314425	GSM2684696	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278620	SRX2957223	2017-06-27	264	94	SRR5757109	SRS2314427	GSM2684697	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
SAMN07278619	SRX2957224	2017-06-27	216	77	SRR5757110	SRS2314426	GSM2684698	E6.75	E6.75_Mesp1-GFP+_WT	RNA-Seq	50	PRJNA391918	GEO	public	sra	ncbi	0	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Mus musculus	ILLUMINA	2018-01-29	SRP110511	Mesp1+ cells	Gastrulation
